what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1300109190750
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1300109190826
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1300109190850
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1300109190870
started,bundle,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.resources",1300109190880
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1300109190904
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1300109190910
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1300109190943
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1300109190956
os,sysinfo,,,"macosx",1300109190958
arch,sysinfo,,,"x86",1300109190958
ws,sysinfo,,,"cocoa",1300109190958
locale,sysinfo,,,"it_IT",1300109190958
processors,sysinfo,,,"2",1300109190958
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1300109190958
java.runtime.version,sysinfo,,,"1.6.0_24-b07-334-10M3326",1300109190958
java.specification.name,sysinfo,,,"Java Platform API Specification",1300109190958
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1300109190958
java.specification.version,sysinfo,,,"1.6",1300109190958
java.vendor,sysinfo,,,"Apple Inc.",1300109190958
java.version,sysinfo,,,"1.6.0_24",1300109190958
java.vm.info,sysinfo,,,"mixed mode",1300109190958
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1300109190958
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1300109190958
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1300109190958
java.vm.specification.version,sysinfo,,,"1.0",1300109190958
java.vm.vendor,sysinfo,,,"Apple Inc.",1300109190958
java.vm.version,sysinfo,,,"19.1-b02-334",1300109190958
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1300109191142
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1300109191205
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1300109191293
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1300109191446
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1300109191483
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1300109191839
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1300109191861
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1300109192365
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1300109192466
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1300109192502
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300109234088
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300109244710
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300109246802
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300109271516
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300109278451
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1300109282222
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201102110609,"org.eclipse.cdt.debug.core",1300109282670
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201102110609,"org.eclipse.cdt.debug.ui",1300109282704
started,bundle,org.eclipse.cdt.launch,6.1.0.201102110609,"org.eclipse.cdt.launch",1300109282837
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1300109283303
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300109285299
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300109287231
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300109290185
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300109324056
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300109338447
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300109347920
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300109431597
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300109434190
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300109499803
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1300109502239
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300109502886
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300109520582
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300109675606
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1300109679503
started,bundle,org.eclipse.cdt.managedbuilder.ui,7.0.0.201102110609,"org.eclipse.cdt.managedbuilder.ui",1300109687212
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201102110609,"org.eclipse.cdt.managedbuilder.gnu.ui",1300109687238
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300109687470
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1300109699231
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1300109699273
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300109699792
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1300109699827
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1300109701893
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300109720553
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.4.v20110204-0100-e3x,"org.eclipse.cdt.mylyn.ui",1300109730411
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300109732333
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300109777055
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300109781501
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300109786741
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1300109801541
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300109834251
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300109834945
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300109863831
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300109865063
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300109868233
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300109870975
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300109871168
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201102110609,"org.eclipse.cdt.debug.mi.ui",1300109871226
started,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201102110609,"org.eclipse.cdt.debug.mi.core",1300109871271
started,bundle,org.eclipse.cdt.dsf,2.1.1.201102110609,"org.eclipse.cdt.dsf",1300109872059
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201102110609,"org.eclipse.cdt.dsf.gdb",1300109872081
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201102110609,"org.eclipse.cdt.dsf.gdb.ui",1300109872103
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1300109875065
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1300109887233
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300109895317
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300109896939
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300109928242
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300109931855
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300109934836
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300109940010
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300109947669
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300109986052
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1300109988512
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300109991679
no handler,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1300110022412
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1300110022800
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1300110027764
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300110033355
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1300110033389
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300110035120
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300110041561
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300110046777
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1300110061781
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1300110070333
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1300110073310
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1300110076479
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300110078743
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1300110078788
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300110080533
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300110081902
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300110087973
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1300110116641
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300110132200
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1300110132249
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1300110151094
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300110154948
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300110163725
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300110184455
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1300110186307
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300110193669
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300110196236
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300110196356
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300110216205
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300110218033
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300110218152
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300110221839
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300110264354
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300110271943
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300110356711
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300110357511
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300110362688
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300110386035
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300110389591
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300110392413
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300110394487
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300110406619
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300110408835
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300110410513
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300110414104
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300110417508
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300110423038
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300110438781
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1300110456349
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300110459260
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300110498982
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1300110499032
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1300110508918
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1300110522214
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1300110550162
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300110569125
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1300110579049
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1300110589963
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300110596524
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300110602970
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300110618391
no handler,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1300110619586
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300110621421
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300110626081
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300110662046
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300110675144
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300110678626
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300110686670
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300110688066
no handler,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1300110694481
no handler,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1300110694757
no handler,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1300110695599
no handler,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1300110696485
no handler,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1300110696702
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300110706088
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300110709517
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300110728888
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300110744881
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300110754238
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300110763107
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300110777465
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300110778887
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1300110787244
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1300110787447
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1300110789730
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300110791246
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300110793853
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1300110801641
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300110806377
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300110852079
no handler,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1300110859458
no handler,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1300110859831
no handler,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1300110860883
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300110864144
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300110918312
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300110922231
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1300110925643
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1300110925671
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1300110925799
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300110941153
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300110952772
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300110968490
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300110968714
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300110970635
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300110971764
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300110971993
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300110978410
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300110979419
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300110979649
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300110984590
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300111038251
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300111044789
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300111065773
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300111098384
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300111107276
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300111138785
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300111139824
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1300111139878
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300111144229
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300111154617
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300111179221
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300111188326
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300111214177
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300111216374
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300111217981
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300111220155
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300111227850
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300111228447
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300111229060
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300111234750
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300111242002
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300111243269
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300111257884
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300111260318
no handler,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1300111270181
no handler,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1300111270666
no handler,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1300111271106
no handler,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1300111271489
no handler,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1300111272130
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.gotoLastEditPosition",1300111274613
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.gotoLastEditPosition",1300111275286
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.gotoLastEditPosition",1300111275877
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300111284555
