what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.0.201102110609,"org.eclipse.cdt.debug.ui.memory.search",1299847493344
activated,perspective,org.eclipse.cdt.ui,,"org.eclipse.cdt.ui.CPerspective",1300098307092
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1300098307092
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1300098307106
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1300098307128
started,bundle,org.eclipse.cdt.core,5.2.1.201102110609,"org.eclipse.cdt.core",1300098307129
started,bundle,org.eclipse.cdt.make.core,7.0.1.201102110609,"org.eclipse.cdt.make.core",1300098307146
started,bundle,org.eclipse.cdt.make.ui,7.0.0.201102110609,"org.eclipse.cdt.make.ui",1300098307167
started,bundle,org.eclipse.cdt.managedbuilder.core,7.0.2.201102110609,"org.eclipse.cdt.managedbuilder.core",1300098307180
started,bundle,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui",1300098307180
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1300098307189
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1300098307198
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1300098307217
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1300098307235
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1300098307271
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1300098307291
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1300098307297
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1300098307328
started,bundle,org.eclipse.core.resources,3.6.1.R36x_v20110131-1630,"org.eclipse.core.resources",1300098307346
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1300098307358
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1300098307372
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1300098307380
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1300098307399
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1300098307415
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1300098307422
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1300098307440
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1300098307452
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1300098307504
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1300098307547
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1300098307568
started,bundle,org.eclipse.equinox.p2.core,2.0.3.R36x_v20110111,"org.eclipse.equinox.p2.core",1300098307624
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.203.R36x_v20101220,"org.eclipse.equinox.p2.directorywatcher",1300098307663
started,bundle,org.eclipse.equinox.p2.engine,2.0.1.R36x_v20110201,"org.eclipse.equinox.p2.engine",1300098307733
started,bundle,org.eclipse.equinox.p2.metadata,2.0.1.R36x_v20101202,"org.eclipse.equinox.p2.metadata",1300098307758
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1300098307770
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1300098307796
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1300098307837
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1300098307889
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1300098307913
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1300098307929
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1300098307938
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1300098307976
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1300098308041
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1300098308067
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1300098308141
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1300098308178
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1300098308186
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1300098308239
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1300098308250
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1300098308251
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1300098308269
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1300098308287
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1300098308296
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1300098308302
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1300098308315
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1300098308336
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1300098308358
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1300098308380
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1300098308380
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1300098308411
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1300098308435
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1300098308440
started,bundle,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.resources",1300098308455
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1300098308485
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1300098308496
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1300098308506
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1300098308519
os,sysinfo,,,"macosx",1300098308521
arch,sysinfo,,,"x86",1300098308521
ws,sysinfo,,,"cocoa",1300098308521
locale,sysinfo,,,"it_IT",1300098308521
processors,sysinfo,,,"2",1300098308521
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1300098308521
java.runtime.version,sysinfo,,,"1.6.0_24-b07-334-10M3326",1300098308521
java.specification.name,sysinfo,,,"Java Platform API Specification",1300098308521
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1300098308521
java.specification.version,sysinfo,,,"1.6",1300098308521
java.vendor,sysinfo,,,"Apple Inc.",1300098308521
java.version,sysinfo,,,"1.6.0_24",1300098308521
java.vm.info,sysinfo,,,"mixed mode",1300098308522
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1300098308522
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1300098308522
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1300098308522
java.vm.specification.version,sysinfo,,,"1.0",1300098308522
java.vm.vendor,sysinfo,,,"Apple Inc.",1300098308522
java.vm.version,sysinfo,,,"19.1-b02-334",1300098308522
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1300098308582
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1300098308730
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1300098308777
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1300098309126
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1300098309146
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1300098309462
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1300098309567
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1300098309598
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201102081640,"org.eclipse.epp.usagedata.ui",1300098309607
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300098310443
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300098318789
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1300098328984
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1300098332263
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300098336676
started,bundle,org.eclipse.cdt.managedbuilder.ui,7.0.0.201102110609,"org.eclipse.cdt.managedbuilder.ui",1300098340568
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300098422777
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1300098422808
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1300098429680
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1300098435621
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300098459566
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300098481464
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300098494734
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1300098503866
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300098512498
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1300098512542
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1300098514150
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201102110609,"org.eclipse.cdt.debug.core",1300098514326
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201102110609,"org.eclipse.cdt.debug.ui",1300098514347
started,bundle,org.eclipse.cdt.launch,6.1.0.201102110609,"org.eclipse.cdt.launch",1300098514446
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300098516387
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300098518553
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300098533515
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1300098546866
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300098551768
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1300098551810
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201102110609,"org.eclipse.cdt.debug.mi.ui",1300098555484
started,bundle,org.eclipse.cdt.dsf,2.1.1.201102110609,"org.eclipse.cdt.dsf",1300098555569
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201102110609,"org.eclipse.cdt.dsf.gdb",1300098555593
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201102110609,"org.eclipse.cdt.dsf.gdb.ui",1300098555602
started,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201102110609,"org.eclipse.cdt.debug.mi.core",1300098555631
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300098558459
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300098758475
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300098762547
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300098766103
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1300098766134
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300098768417
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300099702396
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1300099704549
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1300099711242
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300099761019
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300099769739
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1300099769776
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300099851274
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300100675622
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300100679445
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300100680907
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1300100682987
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300100984015
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300100985852
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300100988985
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300102200037
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300102207857
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300102641509
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300102670345
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300102673873
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300102675082
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300102676775
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300102678159
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300102679734
error,log,,,"The program file specified in the launch configuration does not exist",1300102679837
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300102679928
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300102680913
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1300102684909
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1300102689422
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300102708916
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300102722677
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1300102722717
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300102733962
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300102750359
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300102756759
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300102774773
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1300102774838
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300102806644
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300102830409
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300102831479
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1300102836054
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300102838858
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1300102838896
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300102842617
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300102844548
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1300102844591
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1300102852252
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1300102857640
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300102860902
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300102883267
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1300102883309
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300102885566
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300102895580
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300102899336
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300102901083
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1300102901120
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300102902431
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300102941420
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300102947341
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300103043353
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300103045400
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300103196730
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1300103209408
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1300103216128
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1300103216347
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1300103220420
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.binaryEditor",1300103227330
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.binaryEditor",1300103227358
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1300103245397
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300103264372
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300103344645
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.binaryEditor",1300103344653
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1300103351444
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1300103352020
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300103363235
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300103381410
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300103390256
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300103398328
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300103414906
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1300103417494
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300103420328
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300103429110
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1300103433088
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1300103433260
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300103435661
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300103439227
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300103445090
error,log,,,"The program file specified in the launch configuration does not exist",1300103445137
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300103445237
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300103446282
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300103463565
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300103464425
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300103466766
